"ProviderName","Address","PhoneNumber","stLevel","cityLevel","zip","country","city","state","stateAbb","county","lat","lon","COUNTYNAME","STATE","STCOUNTYFP","CLASSFP","dupeLocation"
"1st Class Urgent Care Center","1811 East Bethany Drive  Allen, TX   ZIP 75002","(214) 504-2124","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-allen-texas","75002","US","Allen","Texas","TX","Collin",33.0934,-96.6454,"Collin County","TX",48085,"H1",FALSE
"CareNow Urgent Care","1218 West McDermott Drive  Allen, TX   ZIP 75013","(972) 390-9000","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-allen-texas","75013","US","Allen","Texas","TX","Collin",33.1186,-96.6773,"Collin County","TX",48085,"H1",FALSE
"Legacy ER & Urgent Care","1310 West Exchange Parkway  Allen, TX   ZIP 75013","(972) 678-4545","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-allen-texas","75013","US","Allen","Texas","TX","Collin",33.1186,-96.6773,"Collin County","TX",48085,"H1",FALSE
"Urgent Care Allen","820 South Alma Drive  Allen, TX   ZIP 75013","(214) 383-4561","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-allen-texas","75013","US","Allen","Texas","TX","Collin",33.1186,-96.6773,"Collin County","TX",48085,"H1",FALSE
"Coastal Bend Urgent Care","1752 Santa Fe Street  Corpus Christi, TX   ZIP 78404","(361) 548-6686","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-corpus-christi-texas","78404","US","Corpus Christi","Texas","TX","Nueces",27.7683,-97.4013,"Nueces County","TX",48355,"H1",FALSE
"Concentra Urgent Care - Corpus Christi","4025 South Padre Island Drive  Corpus Christi, TX   ZIP 78411","(361) 852-8255","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-corpus-christi-texas","78411","US","Corpus Christi","Texas","TX","Nueces",27.7311,-97.3877,"Nueces County","TX",48355,"H1",FALSE
"Driscoll Children's Urgent Care","5945 Saratoga Boulevard  Corpus Christi, TX   ZIP 78414","(361) 694-1500","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-corpus-christi-texas","78414","US","Corpus Christi","Texas","TX","Nueces",27.677,-97.365,"Nueces County","TX",48355,"H1",FALSE
"Oso Urgent Care & Family","7101 South Staples Street ## 105  Corpus Christi, TX   ZIP 78413","(361) 986-9300","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-corpus-christi-texas","78413","US","Corpus Christi","Texas","TX","Nueces",27.691,-97.3983,"Nueces County","TX",48355,"H1",FALSE
"Northeast Family Urgent Care Clinic","9729 FM 1960 Bypass East, Humble, TX 77338, United States  Humble, TX   ZIP 77338","(832) 644-8368","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-humble-texas","77338","US","Humble","Texas","TX","Harris",30.0041,-95.2825,"Harris County","TX",48201,"H1",FALSE
"Northeast Urgent Care and Weight Loss - Humble","9729 Farm to Market Road 1960  Humble, TX   ZIP 77338","(832) 644-8368","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-humble-texas","77338","US","Humble","Texas","TX","Harris",30.0041,-95.2825,"Harris County","TX",48201,"H1",FALSE
"Northeast Urgent Care and Weight Loss - Kingwood","2300 Green Oak Dr #150  Humble, TX   ZIP 77339","(281) 358-0655","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-humble-texas","77339","US","Kingwood","Texas","TX","Harris",30.0569,-95.1835,"Harris County","TX",48201,"H1",FALSE
"Northeast Urgent Care and Weight Loss - Kingwood","2300 Green Oak Dr #150  Humble, TX   ZIP 77339","(281) 358-0655","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-humble-texas","77339","US","Kingwood","Texas","TX","Harris",30.0569,-95.1835,"Montgomery County","TX",48339,"H1",TRUE
"Northeast Urgent Care and Weight Loss - Summerwood","11501 North Sam Houston Parkway East  Humble, TX   ZIP 77396","(281) 459-1316","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-humble-texas","77396","US","Humble","Texas","TX","Harris",29.9507,-95.2622,"Harris County","TX",48201,"H1",FALSE
"Concentra Urgent Care - Lubbock Canyon West","6048 Marsha Sharp Freeway  Lubbock, TX   ZIP 79407","(806) 745-2200","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-lubbock-texas","79407","US","Lubbock","Texas","TX","Lubbock",33.5684,-101.9423,"Hockley County","TX",48219,"H1",FALSE
"Concentra Urgent Care - Lubbock Canyon West","6048 Marsha Sharp Freeway  Lubbock, TX   ZIP 79407","(806) 745-2200","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-lubbock-texas","79407","US","Lubbock","Texas","TX","Lubbock",33.5684,-101.9423,"Lubbock County","TX",48303,"H1",TRUE
"Concentra Urgent Care","6048 Marsha Sharp Freeway  Lubbock, TX   ZIP 79424","(806) 745-2200","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-lubbock-texas","79424","US","Lubbock","Texas","TX","Lubbock",33.5159,-101.9344,"Lubbock County","TX",48303,"H1",FALSE
"Covenant Medical Group Urgent Care Center","1910 Quaker Avenue  Lubbock, TX   ZIP 79407","(806) 725-4440","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-lubbock-texas","79407","US","Lubbock","Texas","TX","Lubbock",33.5684,-101.9423,"Hockley County","TX",48219,"H1",FALSE
"Covenant Medical Group Urgent Care Center","1910 Quaker Avenue  Lubbock, TX   ZIP 79407","(806) 725-4440","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-lubbock-texas","79407","US","Lubbock","Texas","TX","Lubbock",33.5684,-101.9423,"Lubbock County","TX",48303,"H1",TRUE
"KingsPark Urgent Care","7501 Quaker Avenue  Lubbock, TX   ZIP 79424","(806) 788-3306","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-lubbock-texas","79424","US","Lubbock","Texas","TX","Lubbock",33.5159,-101.9344,"Lubbock County","TX",48303,"H1",FALSE
"AAA Urgent Care Center","1401 East Ridge Road #C  McAllen, TX   ZIP 78503","(956) 683-7303","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-mcallen-texas","78503","US","Mcallen","Texas","TX","Hidalgo",26.1771,-98.252,"Hidalgo County","TX",48215,"H1",FALSE
"Family Medicine & Urgent Care","3001 North 23rd Street  McAllen, TX   ZIP 78501","(956) 971-9999","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-mcallen-texas","78501","US","Mcallen","Texas","TX","Hidalgo",26.2154,-98.2359,"Hidalgo County","TX",48215,"H1",FALSE
"McAllen Family Urgent Care","110 E Savannah Ave #A204, McAllen, TX 78503, United States  McAllen, TX   ZIP 78503","(956) 686-4105","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-mcallen-texas","78503","US","Mcallen","Texas","TX","Hidalgo",26.1771,-98.252,"Hidalgo County","TX",48215,"H1",FALSE
"Valley Urgent Center LLC","6316 North 10th Street  McAllen, TX   ZIP 78504","(956) 994-0111","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-mcallen-texas","78504","US","Mcallen","Texas","TX","Hidalgo",26.2556,-98.2303,"Hidalgo County","TX",48215,"H1",FALSE
"Nightlight Pediatric Urgent Care","2205 Business Center Drive #118  Pearland, TX   ZIP 77584","(281) 990-3030","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Brazoria County","TX",48039,"H1",FALSE
"Nightlight Pediatric Urgent Care","2205 Business Center Drive #118  Pearland, TX   ZIP 77584","(281) 990-3030","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Fort Bend County","TX",48157,"H1",TRUE
"Prime Urgent Care East Houston","Smith Ranch Rd  Pearland, TX   ZIP 77584","","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Brazoria County","TX",48039,"H1",FALSE
"Prime Urgent Care East Houston","Smith Ranch Rd  Pearland, TX   ZIP 77584","","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Fort Bend County","TX",48157,"H1",TRUE
"Prime Urgent Care","2510 Smith Ranch Road #102  Pearland, TX   ZIP 77584","(713) 340-3111","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Brazoria County","TX",48039,"H1",FALSE
"Prime Urgent Care","2510 Smith Ranch Road #102  Pearland, TX   ZIP 77584","(713) 340-3111","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Fort Bend County","TX",48157,"H1",TRUE
"Urgent Care East Houston","11706 Crescent Cove Drive  Pearland, TX   ZIP 77584","(281) 416-4595","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Brazoria County","TX",48039,"H1",FALSE
"Urgent Care East Houston","11706 Crescent Cove Drive  Pearland, TX   ZIP 77584","(281) 416-4595","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-pearland-texas","77584","US","Pearland","Texas","TX","Brazoria",29.5405,-95.3208,"Fort Bend County","TX",48157,"H1",TRUE
"Lake Pointe Urgent Care Center","1005 West Ralph Hall Parkway #115  Rockwall, TX   ZIP 75032","(469) 698-7878","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75032","US","Rockwall","Texas","TX","Rockwall",32.886,-96.4095,"Kaufman County","TX",48257,"H1",FALSE
"Lake Pointe Urgent Care Center","1005 West Ralph Hall Parkway #115  Rockwall, TX   ZIP 75032","(469) 698-7878","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75032","US","Rockwall","Texas","TX","Rockwall",32.886,-96.4095,"Rockwall County","TX",48397,"H1",TRUE
"MedPost Urgent Care","2951 Ridge Road  Rockwall, TX   ZIP 75032","(972) 722-4001","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75032","US","Rockwall","Texas","TX","Rockwall",32.886,-96.4095,"Kaufman County","TX",48257,"H1",FALSE
"MedPost Urgent Care","2951 Ridge Road  Rockwall, TX   ZIP 75032","(972) 722-4001","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75032","US","Rockwall","Texas","TX","Rockwall",32.886,-96.4095,"Rockwall County","TX",48397,"H1",TRUE
"MedPost Urgent Care","3090 North Goliad Street  Rockwall, TX   ZIP 75087","(972) 722-0011","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75087","US","Rockwall","Texas","TX","Rockwall",32.9492,-96.4418,"Collin County","TX",48085,"H1",FALSE
"MedPost Urgent Care","3090 North Goliad Street  Rockwall, TX   ZIP 75087","(972) 722-0011","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75087","US","Rockwall","Texas","TX","Rockwall",32.9492,-96.4418,"Rockwall County","TX",48397,"H1",TRUE
"Rockwall Urgent Care","810 East Ralph Hall Parkway  Rockwall, TX   ZIP 75032","(469) 402-3400","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75032","US","Rockwall","Texas","TX","Rockwall",32.886,-96.4095,"Kaufman County","TX",48257,"H1",FALSE
"Rockwall Urgent Care","810 East Ralph Hall Parkway  Rockwall, TX   ZIP 75032","(469) 402-3400","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-rockwall-texas","75032","US","Rockwall","Texas","TX","Rockwall",32.886,-96.4095,"Rockwall County","TX",48397,"H1",TRUE
"Cypress Fairbanks Urgent Care Center at Spring Cypress","14044 Spring Cypress Road  Cypress, TX   ZIP 77429","(281) 949-3703","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-cypress-texas","77429","US","Cypress","Texas","TX","Harris",29.9766,-95.6358,"Harris County","TX",48201,"H1",FALSE
"Cypress Fairbanks Urgent Care","9110 Barker Cypress Road ## A  Cypress, TX   ZIP 77433","(281) 517-9900","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-cypress-texas","77433","US","Cypress","Texas","TX","Harris",29.8836,-95.7025,"Harris County","TX",48201,"H1",FALSE
"Excel Urgent Care","25801 Highway 290  Cypress, TX   ZIP 77429","(855) 392-3582","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-cypress-texas","77429","US","Cypress","Texas","TX","Harris",29.9766,-95.6358,"Harris County","TX",48201,"H1",FALSE
"Concentra Urgent Care - Las Colinas","5910 North Macarthur Boulevard #133  Irving, TX   ZIP 75039","(972) 554-8494","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-irving-texas","75039","US","Irving","Texas","TX","Dallas",32.8697,-96.9389,"Dallas County","TX",48113,"H1",FALSE
"Integra Urgent Care - Las Colinas","7447 North Macarthur Boulevard #190  Irving, TX   ZIP 75063","(972) 861-5200","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-irving-texas","75063","US","Irving","Texas","TX","Dallas",32.9247,-96.9598,"Dallas County","TX",48113,"H1",FALSE
"Las Colinas Urgent Care","7447 N MacArthur Blvd #190  Irving, TX   ZIP 75063","(972) 861-5200","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-irving-texas","75063","US","Irving","Texas","TX","Dallas",32.9247,-96.9598,"Dallas County","TX",48113,"H1",FALSE
"CareNow Urgent Care","720 South Main Street  Keller, TX   ZIP 76248","(817) 431-2800","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-keller-texas","76248","US","Keller","Texas","TX","Tarrant",32.9276,-97.2489,"Tarrant County","TX",48439,"H1",FALSE
"Texas Walk-in & Urgent Care - Keller","769 Bandit Trail  Keller, TX   ZIP 76248","(817) 479-8491","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-keller-texas","76248","US","Keller","Texas","TX","Tarrant",32.9276,-97.2489,"Tarrant County","TX",48439,"H1",FALSE
"Urgent Care For Kids - Keller","940 Keller Parkway  Keller, TX   ZIP 76248","(682) 593-0191","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-keller-texas","76248","US","Keller","Texas","TX","Tarrant",32.9276,-97.2489,"Tarrant County","TX",48439,"H1",FALSE
"Elms Creek Family & Urgent Care","3816 South Clear Creek Road  Killeen, TX   ZIP 76549","(254) 554-8773","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-killeen-texas","76549","US","Killeen","Texas","TX","Bell",31.0065,-97.841,"Bell County","TX",48027,"H1",FALSE
"Elms Creek Family & Urgent Care","3816 South Clear Creek Road  Killeen, TX   ZIP 76549","(254) 554-8773","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-killeen-texas","76549","US","Killeen","Texas","TX","Bell",31.0065,-97.841,"Coryell County","TX",48099,"H1",TRUE
"Killeen Family Health & Urgent Care","4520 E Central Texas Expy #101  Killeen, TX   ZIP 76542","(254) 200-9355","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-killeen-texas","76542","US","Killeen","Texas","TX","Bell",31.0376,-97.6809,"Bell County","TX",48027,"H1",FALSE
"Scott & White Urgent Care Clinic - Killeen","5702 East Central Texas Expressway  Killeen, TX   ZIP 76543","(254) 680-7300","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-killeen-texas","76543","US","Killeen","Texas","TX","Bell",31.1172,-97.6651,"Bell County","TX",48027,"H1",FALSE
"Calder Urgent Care and Family Practice","1108 Gulf Freeway ## 230  League City, TX   ZIP 77573","(281) 557-4404","https://urgentcarelist.com/directory/state-tx-texas","https://urgentcarelist.com/directory/urgent-care-in-league-city-texas","77573","US","League City","Texas","TX","Galveston",29.5173,-95.0963,"Galveston County","TX",48167,"H1",FALSE
